Year,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Product_Lines,Average_Price_USD
2019,432.51,4163813.31,55396.92,1,48.31
2022,289.1,2469054.6,93538.46,12,401.93
2023,269.41,562876.55,18181.9,4,60.76
2011,9.95,4481610.87,84894.95,17,216.98
2013,227.94,3299143.98,23820.72,11,168.52
2018,150.72,745439.04,25107.64,9,444.66
2012,463.92,944742.54,42614.93,20,427.4
2021,361.92,2020313.24,35416.39,14,374.51
2024,259.65,3836771.2,96386.22,6,239.68
2010,335.18,3354526.31,73303.33,19,265.54
2021,122.32,2447410.21,86840.81,5,46.21
2015,351.67,2475931.86,16381.48,4,414.05
2016,302.18,3068234.62,21370.11,2,273.49
2016,175.32,1797871.37,12358.45,8,33.0
2023,385.28,1740426.35,70599.22,14,159.08
2016,145.78,2418452.62,96610.99,13,164.22
2021,279.67,1070856.35,68331.45,17,27.8
2013,179.75,2685941.97,39290.46,20,403.74
2018,453.42,2391233.23,42622.78,19,321.39
2013,145.62,4363797.28,26318.07,20,29.53
2013,245.14,1183670.96,48863.34,2,299.08
2021,209.78,4740748.94,54519.4,7,236.84
2011,69.99,4659764.37,34210.65,20,499.29
2017,121.86,3822125.86,5030.71,15,266.01
2022,463.64,918953.86,69613.53,14,290.09
2019,57.42,1390260.39,74765.28,5,471.78
2020,419.1,4080376.22,29288.06,4,87.86
2019,275.56,3008721.44,74246.41,16,66.75
2017,469.0,1873811.9,90717.9,3,115.57
2015,363.8,66938.2,9625.24,4,115.71
2012,412.27,1320311.05,27607.47,10,38.17
2011,227.29,3624003.9,80401.7,9,25.77
2021,77.5,295297.69,55482.0,5,46.91
2012,334.13,4368839.94,93807.97,17,144.51
2014,158.87,2701868.14,91457.45,1,230.88
2017,22.24,3791705.81,28146.88,4,53.62
2014,415.03,4326261.6,5851.12,11,325.53
2016,456.42,812512.94,73386.01,9,111.68
2011,295.43,4582846.31,55407.09,9,240.92
2015,246.78,4961182.28,11626.02,18,473.9
2012,22.98,3593165.53,51790.96,12,429.24
2010,481.62,2517976.37,71359.65,13,84.07
2019,237.73,4577577.64,94789.64,12,77.66
2024,109.68,3744073.07,9558.02,2,371.56
2015,452.21,2664209.84,85508.79,13,107.79
2022,134.53,3211300.68,51909.89,13,69.84
2015,189.13,3595068.12,10319.44,14,84.34
2016,375.86,4936548.16,7389.3,20,224.76
2010,341.08,4544056.48,77636.23,6,23.15
2011,120.62,4157679.23,71505.75,6,43.0
2015,122.81,2563102.3,44827.29,10,436.95
2012,213.31,1873939.98,2093.24,16,108.87
2011,31.1,3044748.75,25458.8,11,95.09
2018,268.06,756345.17,50659.6,4,301.43
2011,437.26,2154533.84,57253.07,15,348.12
2018,395.59,231582.7,25690.74,19,328.04
2012,314.99,2140533.29,76580.28,20,196.32
2018,309.26,4371047.55,16657.11,5,198.03
2023,399.72,2365805.31,33745.22,18,466.22
2023,195.89,3556727.38,17458.77,10,42.33
2013,380.49,278662.03,87556.08,20,402.02
2020,101.71,3794756.23,34451.59,14,231.74
2011,328.25,627174.29,48240.57,3,285.95
2023,241.58,4175821.77,8107.38,19,90.51
2013,427.13,3641910.27,17326.87,6,173.84
2017,280.09,1841208.56,66569.56,2,367.12
2024,219.17,4694597.35,75262.58,16,224.18
2020,69.18,4615188.71,72036.31,10,493.65
2017,448.39,4523310.75,43571.41,8,69.44
2010,268.09,4726342.84,16217.26,16,270.09
2021,415.75,4712920.6,94837.87,4,208.0
2013,45.04,1246038.5,61572.63,13,308.74
2019,176.94,1706304.02,98388.45,6,485.58
2016,395.95,4970847.82,75687.7,7,240.48
2023,74.26,1175304.92,5938.57,16,306.29
2024,216.87,2978890.03,36788.28,2,373.96
2023,47.27,1461530.72,56640.67,12,241.93
2013,30.67,4999380.44,49890.36,17,190.94
2011,64.44,4785178.84,72583.02,18,492.02
2020,408.21,274601.94,8666.12,7,217.73
2011,326.03,3701818.85,18477.28,11,149.34
2010,428.59,1302015.48,12136.97,15,88.35
2015,291.26,2206766.85,66649.65,3,429.16
2015,393.92,3060444.83,62436.99,20,368.7
2024,368.07,4096853.58,69665.93,7,344.08
2018,24.15,3102475.47,67937.97,19,255.18
2017,491.59,1766709.41,7515.23,14,28.42
2024,402.76,1982948.35,34682.73,18,115.44
2017,419.56,4716317.57,95114.67,12,430.13
2011,360.34,3793569.43,4401.98,18,157.05
2012,162.13,3416993.61,45890.69,17,216.14
2012,351.17,4076142.85,22978.82,14,188.02
2020,118.25,1974121.74,49524.49,2,425.62
2017,212.28,1058700.75,43395.66,13,266.37
2016,150.39,3968521.92,96416.05,17,30.69
2017,240.61,489012.63,69673.93,9,413.64
2024,267.6,2464316.58,14932.51,3,486.37
2016,437.03,1236821.89,71184.75,2,92.14
2013,317.75,743753.73,65008.97,20,161.76
2011,281.09,1620403.03,10642.14,18,47.65
2022,214.19,725935.75,83499.55,7,428.99
2017,113.39,3233357.22,5089.76,12,266.59
2015,331.86,1285974.7,54249.71,13,214.93
2019,215.1,2832856.01,75737.78,9,302.67
2012,337.42,1233896.04,52024.34,2,49.55
2011,365.08,1991311.55,48021.01,8,31.85
2013,356.69,239410.61,34599.06,9,497.67
2016,37.23,4593849.14,94495.74,8,33.13
2016,480.77,2436645.82,60263.43,17,172.36
2013,235.24,813101.57,83679.59,7,185.53
2018,494.96,4935475.14,76045.42,10,107.41
2015,238.48,1506621.54,7021.73,6,264.21
2014,124.81,3578456.07,41009.2,18,402.16
2011,291.49,4838040.32,40465.9,20,410.58
2010,80.11,2384221.64,62121.8,2,57.45
2022,353.09,3346610.43,79583.55,2,433.98
2017,204.09,1863153.5,26493.93,8,416.51
2024,73.57,192631.69,31624.23,12,309.85
2020,214.78,2973241.38,41190.44,16,129.8
2022,472.22,4264033.56,30552.98,14,154.29
2023,71.28,2653544.26,81950.27,9,138.52
2019,400.42,2517413.75,64804.68,6,238.15
2020,231.21,4269403.34,20339.16,7,319.31
2014,172.76,3495196.09,7349.13,20,202.87
2019,330.87,202458.53,78924.62,6,144.68
2013,355.14,3312781.92,83417.05,19,333.87
2012,82.31,847871.14,68304.38,5,43.13
2017,361.5,2582180.84,60117.7,1,368.89
2020,290.5,1852608.45,97522.23,2,278.02
2017,89.9,4119517.03,87854.7,1,455.54
2018,372.82,4674975.33,66052.46,17,136.28
2012,264.34,986075.97,79175.31,12,424.07
2013,334.73,3752730.05,23475.85,15,108.21
2020,133.14,316777.2,40506.12,9,273.81
2023,437.5,2495097.86,6488.33,14,367.33
2010,66.84,3470892.41,75030.31,4,109.38
2013,334.18,3675476.3,17851.39,8,426.47
2017,57.54,1347243.27,97613.85,8,298.36
2023,226.26,873414.39,85351.02,4,118.22
2020,191.1,796056.52,40202.02,20,268.05
2018,466.03,648754.54,49276.33,11,116.42
2014,438.77,3686542.27,17671.88,15,357.22
2010,204.44,68559.66,91635.86,7,504.65
2023,218.49,581842.78,60434.31,15,269.73
2012,161.06,1010996.39,89481.55,3,201.85
2022,108.83,1277677.08,25561.03,18,326.24
2018,262.49,1392772.59,11200.57,2,87.78
2019,261.51,2972181.99,3032.03,10,230.8
2010,318.99,1636290.41,18901.65,14,230.45
2014,345.48,4077357.42,67186.94,9,180.09
2023,130.69,3158728.82,62080.67,20,295.71
2011,408.95,3562748.45,8196.76,15,51.04
2022,170.87,3097833.07,9310.4,14,128.65
2020,379.1,4145694.63,31379.67,18,280.19
2022,226.21,3343557.88,40710.92,13,126.98
2017,307.87,4002820.1,95121.3,6,98.71
2018,89.0,4446646.07,50314.07,20,464.77
2013,341.6,1220706.09,43339.22,11,154.18
2012,111.37,2686303.05,39167.21,14,426.0
2014,464.76,2823867.02,90445.27,5,260.76
2014,131.63,3083790.49,29089.6,13,56.52
2011,186.88,918000.8,54416.23,18,265.82
2010,282.05,1074121.07,15986.67,7,445.84
2018,183.27,4563786.01,66615.72,12,74.07
2010,460.63,4051187.83,22977.44,19,395.17
2021,180.2,1824624.58,39170.74,11,20.23
2022,473.01,456131.1,68600.52,1,259.48
2022,155.62,3239182.82,74519.83,18,147.17
2022,404.15,1919988.94,46946.88,10,247.77
2019,188.92,1514152.88,24839.64,4,164.04
2023,130.22,1029826.58,45411.41,16,472.84
2011,15.31,2969620.22,49550.59,1,453.1
2014,360.82,3680920.53,20848.3,20,113.11
2010,332.0,1529513.56,30643.18,10,331.83
2011,153.41,1639117.97,75713.7,12,383.39
2016,58.32,2938317.57,4671.87,20,301.97
2015,387.3,2653595.73,13524.54,14,316.52
2012,157.64,4267417.0,33895.12,14,425.01
2011,135.79,3903911.71,15300.16,20,233.62
2014,428.59,4713261.26,17997.26,12,210.73
2011,410.79,3574586.8,84625.79,1,482.61
2011,29.24,1314086.97,59883.68,16,319.83
2023,356.52,969157.22,84097.93,14,414.35
2024,224.45,4130259.36,87901.97,2,115.94
2021,227.68,3225974.58,68053.27,7,346.48
2014,335.31,1361694.26,72606.67,2,68.11
2018,98.16,4113888.85,24084.34,14,27.8
2023,179.27,3007137.97,49611.5,16,29.43
2017,166.64,649219.01,73983.2,13,212.45
2017,460.59,1087178.59,16766.49,9,290.56
2017,4.49,3480629.39,42641.07,5,217.73
2010,255.39,361355.97,93231.76,18,160.23
2022,47.81,1878693.66,8504.73,7,400.13
2019,403.47,1332289.89,11587.45,9,233.5
2011,211.19,1262510.48,29253.86,4,483.91
2011,235.96,819671.66,50112.27,14,405.84
2018,214.66,670778.26,28170.99,3,449.28
2016,243.14,183023.15,71352.62,13,44.72
2018,405.32,2497364.39,57752.61,19,484.42
2021,188.67,4854856.47,15047.75,4,431.15
2017,477.92,2016831.39,57791.49,8,430.22
2021,451.84,1581869.49,53530.4,2,129.55
2015,337.98,3400430.07,26201.06,10,47.67
2015,245.81,1753137.32,93828.01,4,88.4
2014,33.19,805391.19,85326.01,5,85.76
2010,145.19,981310.25,3868.85,1,93.86
2018,370.5,2432035.0,90128.41,6,55.86
2020,253.79,1907360.5,50965.92,7,44.05
2011,50.92,3412234.18,47548.13,5,99.55
2020,195.16,3605692.25,38227.73,17,452.22
2020,348.33,4469498.33,12337.09,14,212.45
2017,407.35,4443977.28,18952.46,10,379.08
2019,181.68,3899223.73,54680.68,20,208.62
2016,304.96,4067675.65,96488.81,16,441.92
2011,462.19,1883320.41,76349.82,7,151.9
2023,434.31,4028308.18,44213.6,9,77.88
2010,365.01,4076068.71,37093.73,3,484.16
2018,315.19,68559.66,62279.12,18,323.46
2021,101.52,3543129.26,74175.57,11,467.56
2011,326.21,2672092.51,40540.06,3,445.89
2017,265.88,3931518.91,49482.18,13,245.61
2014,342.75,2790245.13,60111.4,15,243.54
2023,361.16,4038965.03,37386.55,7,322.94
2016,155.09,829974.26,63801.2,20,237.49
2012,179.98,4598963.97,31857.63,15,346.44
2021,423.56,3053658.17,90304.34,17,354.4
2022,53.8,3309523.3,38642.72,9,400.93
2016,189.29,248364.03,64870.23,7,421.72
2017,439.75,194696.6,71979.02,3,439.24
2018,41.52,1988497.79,47137.9,12,130.82
2023,240.75,1061689.26,1918.45,11,41.58
2020,141.96,142600.86,71454.75,19,192.25
2019,360.75,2343635.39,10003.57,18,41.74
2014,359.84,2490790.51,63404.87,1,345.27
2018,452.34,3572478.4,87100.36,15,298.24
2015,376.54,1172328.45,83745.18,4,147.17
2013,92.63,1589731.87,75966.86,10,31.01
2010,248.18,1759593.46,9793.65,1,172.1
2019,148.43,1802762.49,85782.43,15,373.99
2019,151.19,1830201.32,32413.02,6,249.84
2010,2.13,4687233.99,84043.71,20,361.32
2010,386.65,1354994.45,78204.11,3,205.24
2017,330.01,2086636.96,36681.2,1,370.92
2022,258.49,3831305.68,44320.01,6,295.35
2019,56.64,2215284.09,23317.23,16,271.18
2010,292.6,567867.78,13166.19,16,223.91
2012,148.15,2074018.18,14655.1,19,347.47
2013,359.83,2003673.07,66279.81,6,207.64
2017,225.73,1944542.65,60353.59,9,318.03
2014,333.25,731095.02,59996.84,12,483.86
2011,356.38,4718111.66,75277.14,6,340.69
2013,131.82,2301830.24,6277.33,16,362.87
2019,125.39,1453757.85,29933.59,16,423.58
2010,37.0,2306773.9,66041.8,7,490.89
2021,167.44,358863.13,46462.14,12,419.58
2014,434.52,2226729.18,43905.75,2,379.26
2023,149.13,4011796.15,48665.68,16,278.23
2017,483.84,711748.74,62428.94,8,406.79
2020,315.6,3584746.9,65869.68,9,492.03
2017,3.86,4446122.06,34337.9,16,285.13
2019,206.56,324949.79,48958.57,9,326.69
2018,312.01,2880415.06,51945.53,9,340.22
2020,22.53,3943029.69,78360.53,17,295.88
2018,394.29,2135218.62,2398.41,18,240.21
2019,318.9,3069617.53,64780.26,9,139.22
2019,293.46,686442.68,95261.57,7,185.74
2019,149.66,326837.24,89883.99,3,62.05
2024,370.32,91423.69,96637.83,19,398.64
2014,90.62,3572955.49,70609.74,2,207.2
2018,386.01,4747118.75,18312.62,13,24.33
2010,300.35,3845403.88,86809.36,3,460.3
2021,368.89,4692971.7,63835.83,5,317.02
2016,181.89,3897852.05,37669.51,12,87.89
2021,129.86,3185633.96,18877.43,11,124.16
2017,175.77,4340977.4,28785.02,19,93.57
2019,177.55,636126.7,36903.03,14,244.44
2019,308.8,4169493.13,75103.73,14,307.45
2022,285.3,2000596.05,1546.74,10,390.13
2010,123.64,4612093.6,56884.63,9,158.43
2024,237.48,1811839.91,91392.61,4,367.66
2020,167.51,2012948.87,29799.47,18,39.76
2023,344.0,2792011.11,99525.15,8,63.93
2024,337.94,1537154.47,99835.7,13,239.43
2020,351.91,1468925.65,16678.7,20,95.58
2010,49.99,205464.27,72360.79,18,183.89
2010,125.12,3519463.18,90602.89,7,69.25
2020,172.42,1931896.87,54838.6,5,357.75
2011,17.64,348768.36,94868.94,7,175.43
2024,366.54,2919058.39,10820.61,12,299.75
2010,37.33,1274492.26,34156.65,3,304.93
2014,255.58,2957812.95,35711.1,20,132.27
2012,108.71,176783.1,22694.8,8,173.27
2012,68.07,1337272.9,38165.86,9,306.14
2014,237.6,3899376.9,74468.99,2,248.1
2013,29.73,4484178.65,23162.04,15,353.78
2010,444.46,2883270.97,89349.05,11,125.33
2014,302.78,1829544.84,85298.42,20,273.23
2016,243.67,2661234.51,42741.59,16,20.32
2019,357.72,4585286.3,3364.91,14,329.51
2017,238.98,4895197.34,94516.36,9,488.28
2016,155.05,3897778.21,97680.45,13,306.32
2018,26.56,2069060.8,85712.97,15,499.25
2023,240.46,244052.87,31180.52,9,120.58
2013,39.95,1094586.19,71639.57,4,247.67
2023,309.66,1915812.04,57707.49,16,171.23
2015,275.41,4728152.0,8808.99,12,316.3
2023,116.13,253404.37,44585.38,9,436.19
2021,127.81,2864011.97,61456.86,3,62.41
2019,328.15,1766496.98,32338.4,13,412.21
2012,449.9,4394418.14,77268.87,13,120.11
2022,106.07,2873595.04,9044.92,13,449.73
2018,127.37,4885443.73,60745.38,20,474.68
2017,72.6,4465555.25,83168.29,1,80.7
2012,446.74,3044700.08,66333.96,19,448.03
2024,255.75,2033737.24,21889.62,4,236.61
2016,355.62,2526069.07,28354.54,4,477.44
2023,57.55,1331366.14,1220.57,16,212.84
2010,312.81,513220.16,39275.85,19,304.03
2016,495.22,1658626.38,74478.68,7,437.2
2019,105.1,4133815.46,4867.33,3,185.36
2022,193.55,814927.34,55927.0,12,319.87
2014,341.87,2451970.73,94765.04,11,419.03
2013,224.23,4583605.14,90553.51,8,473.6
2019,378.33,4386996.33,47591.06,16,277.28
2014,147.0,3144574.66,44824.65,2,199.75
2013,127.63,1589757.93,57785.05,17,154.3
2023,32.76,1966309.38,25849.66,17,338.05
2014,266.96,3875533.1,25205.74,7,139.31
2019,77.71,1880107.35,30899.97,4,359.23
2024,337.61,2857252.67,29648.72,13,243.26
2017,293.7,4116454.21,30749.19,13,288.84
2017,380.19,3356290.89,45035.35,16,304.45
2016,98.22,3543633.2,23772.73,20,247.09
2013,405.35,4806866.48,7787.46,15,271.25
2021,123.92,375251.75,67088.68,1,149.82
2011,472.95,1164887.47,39723.36,9,245.21
2014,305.13,1222716.53,13026.6,3,388.34
2024,341.06,4420814.44,1552.44,19,429.56
2015,374.56,2731663.33,38660.2,5,397.08
2011,329.63,839672.22,90300.18,18,452.91
2023,361.16,1418808.35,86084.42,19,115.93
2021,338.1,2446892.57,81187.96,16,211.67
2013,474.29,235858.66,39986.39,12,430.03
2023,86.53,3645528.58,21027.9,9,71.86
2022,218.3,1339658.66,80624.59,4,295.51
2021,45.89,1148933.29,54018.31,4,167.81
2021,46.64,1039406.97,41962.2,4,152.14
2018,133.97,2055248.5,16115.29,12,249.1
2021,109.3,1021091.84,27094.7,7,434.48
2022,487.33,1322888.81,82662.01,7,176.7
2019,30.92,1147607.31,95831.88,1,475.52
2018,183.01,2728502.06,12691.63,9,71.02
2013,65.92,3124014.62,47790.56,6,496.65
2012,47.49,442973.53,58982.34,3,203.09
2018,240.45,3862388.49,53205.79,7,424.03
2021,271.96,3702495.94,59774.07,15,268.1
2017,364.1,1000033.88,12300.08,5,471.16
2016,284.25,408624.11,31919.09,3,484.85
2023,218.43,1224676.84,3958.06,17,372.22
2010,470.73,4736744.34,18369.27,17,416.75
2014,21.21,3735763.17,40921.6,17,328.84
2023,312.5,2187038.73,10028.44,19,296.7
2018,374.32,2122514.27,38454.6,19,176.78
2016,95.76,2193651.98,88230.78,4,363.85
2017,456.8,4443716.74,95075.32,9,459.34
2022,176.21,3689856.83,21196.55,2,110.39
2023,464.75,986897.93,52450.87,20,486.3
2019,17.07,3893809.57,9777.24,19,286.43
2013,53.05,2355692.17,53631.99,2,306.1
2018,61.74,292051.34,12358.51,8,89.53
2010,292.42,2092142.2,90736.55,17,315.66
2023,443.37,3865081.95,14021.17,6,26.03
2024,440.72,1131876.86,19126.25,2,277.86
2023,125.8,1546642.18,36534.77,20,31.93
2022,223.63,214569.65,94292.2,13,384.85
2011,266.71,2039637.34,87124.82,14,219.37
2018,275.97,1317820.48,13934.91,7,111.16
2013,425.66,3373362.23,94905.88,13,40.04
2021,145.99,2926789.42,16628.48,1,228.91
2011,155.43,2622621.25,50648.11,13,200.85
2016,342.96,3317568.84,87944.51,13,234.64
2010,357.99,2829885.94,90089.19,20,467.22
2019,131.41,272694.64,60920.9,5,360.34
2023,152.04,899576.9,32665.45,13,165.52
2014,218.35,4271670.26,10864.95,16,350.27
2011,432.32,657953.69,80805.31,18,223.16
2017,447.65,2244115.38,69017.63,10,196.45
2012,318.99,758686.29,37794.18,15,169.89
2018,153.04,3283805.44,2531.07,12,258.66
2018,129.82,4196922.98,64463.82,20,383.67
2024,309.35,1993591.25,43134.11,18,376.98
2021,186.73,322332.45,32245.27,14,320.74
2020,146.41,1818130.74,13252.63,20,232.58
2011,157.0,2521835.66,3299.84,9,356.33
2024,229.64,2935243.49,59460.41,1,187.02
2016,155.16,2483685.83,31295.4,14,413.76
2014,243.44,844671.86,80319.17,12,176.79
2023,179.59,754385.87,95137.13,12,457.11
2023,123.79,245843.88,34809.56,14,228.6
2010,370.06,891067.39,30771.64,13,79.07
2018,36.25,3746140.75,28678.34,5,43.41
2015,454.39,4248926.53,10203.41,2,418.8
2022,441.03,4975375.63,52999.92,12,467.28
2019,139.6,3268303.4,88513.14,19,182.27
2019,212.94,4404701.13,63213.47,5,321.66
2018,399.15,1491893.23,42157.89,19,448.84
2015,312.7,4784777.82,26134.75,2,203.59
2021,404.65,4116796.62,20965.12,16,147.44
2024,436.96,1033856.76,49922.21,20,419.87
2013,403.2,4276444.66,4852.79,2,333.83
2015,110.63,2402359.21,23887.07,13,381.09
2021,51.62,3382956.46,11998.15,5,92.61
2022,121.37,325967.88,4403.26,10,346.57
2020,16.2,3615616.59,35799.0,19,179.71
2020,185.21,2705779.05,40748.51,9,50.49
2015,161.09,4618779.59,26708.94,20,332.14
2023,494.81,3276393.07,86952.24,11,368.65
2015,26.03,3800104.45,13091.23,16,146.16
2014,56.65,4900492.56,5109.24,4,282.75
2021,432.69,4493553.96,9344.25,20,37.74
2021,360.08,786734.6,23578.97,12,276.15
2013,154.05,3150639.7,9542.98,20,370.54
2010,474.95,2871380.04,19705.94,15,464.96
2014,294.78,3368810.71,56179.15,17,272.78
2022,41.29,1410931.92,90686.88,3,239.74
2018,291.47,2972854.6,37791.12,9,373.04
2020,297.51,2127201.33,91037.39,2,428.3
2024,474.53,1894267.83,7993.83,10,391.7
2012,58.79,4535684.61,96644.18,19,64.25
2024,375.98,4904330.8,46051.33,18,194.81
2012,25.92,3749511.57,36903.48,14,279.6
2010,71.29,4695738.51,99615.26,15,487.94
2013,222.55,3779593.54,27725.52,14,241.11
2014,345.2,855332.03,96642.88,13,251.76
2021,445.71,2497422.61,41609.9,15,430.81
2023,343.82,4770285.63,57234.64,18,219.24
2013,265.77,925669.51,49756.03,16,322.68
2023,257.2,3305175.76,31331.48,18,48.27
2022,3.58,3983398.15,34366.34,2,165.57
2016,338.56,2590383.59,96738.52,4,45.98
2013,306.29,4436465.5,34917.66,17,122.81
2019,342.12,249355.24,27731.52,14,372.37
2019,449.6,3933264.63,84542.63,18,234.33
2012,317.44,3386658.66,9311.63,7,123.3
2023,65.67,4568627.94,8472.0,2,65.69
2015,175.69,1854383.31,55037.31,8,55.24
2021,353.33,3025069.65,69681.69,2,436.29
2014,371.97,1009471.47,81856.52,10,403.8
2010,170.76,1370178.82,73570.0,9,223.65
2019,138.0,1705011.34,19438.57,11,264.02
2014,312.25,2508373.24,80707.4,9,151.81
2012,150.79,3235883.72,60519.86,10,444.47
2019,87.9,2641705.34,49667.79,12,173.16
2010,214.24,4400974.23,93333.15,5,152.26
2013,59.85,2265906.89,51415.0,9,128.12
2012,29.64,930277.2,66181.66,7,89.3
2021,62.63,3204877.65,34867.52,6,482.3
2010,116.35,4032988.9,78973.2,13,149.17
2013,315.24,4139934.16,38502.0,4,440.56
2022,115.14,1577589.78,76663.52,1,314.64
2012,194.95,1376537.95,28356.02,9,165.98
2010,38.12,4710831.64,74071.99,2,346.41
2024,427.83,1973837.14,15543.07,15,302.52
2014,101.35,2108396.22,23201.81,13,54.74
2010,377.13,3666233.05,64107.21,11,392.28
2010,169.12,1501908.3,60252.49,8,283.54
2010,345.27,743634.23,25836.18,1,395.25
2017,202.45,3717951.16,43820.43,3,127.22
2018,21.92,2987854.78,55832.14,19,26.56
2023,2.62,2378409.73,52209.74,9,293.6
2016,471.05,2745954.92,36499.32,13,63.35
2013,413.68,4621606.38,62909.51,12,178.07
2010,75.89,3191117.54,24659.51,13,435.26
2015,288.15,1341652.16,73498.48,12,39.9
2016,339.85,3819176.46,80859.09,5,289.83
2017,251.68,4862822.82,34929.95,19,375.49
2015,105.79,972321.49,32578.02,13,212.07
2014,314.99,3126962.05,94074.06,3,282.21
2024,121.73,223692.43,98356.61,6,407.15
2019,197.89,1004405.89,5053.15,13,103.96
2015,10.86,4618654.74,56707.07,13,358.25
2018,217.39,2319151.78,46111.98,1,467.96
2015,498.51,3950955.77,18172.52,14,418.98
2017,282.93,3629281.12,90601.86,17,190.73
2012,123.74,3524442.57,91254.75,14,367.28
2012,316.77,3266475.43,17623.19,7,393.37
2010,393.54,3443265.1,24074.63,14,368.5
2015,409.08,1961761.52,36335.32,4,186.98
2017,50.66,3763788.48,27106.1,16,205.18
2015,10.36,3495913.63,66124.81,11,243.28
2011,333.96,990866.98,26455.92,5,25.34
2019,296.75,3925788.39,84842.78,17,65.82
2011,329.29,1133875.27,60781.57,19,461.97
2011,106.33,862345.68,9275.25,5,400.66
2013,262.6,122733.5,73330.15,15,167.88
2013,160.4,306224.22,18665.32,5,239.03
2014,225.18,1348676.34,35922.47,10,307.73
2016,370.7,1015513.64,80732.4,11,160.69
2022,362.78,728000.98,12265.47,2,99.81
2010,480.82,3550404.02,26468.07,20,385.54
2019,149.91,3788683.73,38027.87,14,133.48
2020,316.09,2604364.6,85387.06,18,28.26
2017,469.16,3490226.64,28476.44,5,497.22
2011,378.32,1437013.06,91927.73,19,357.05
2014,162.41,1541166.43,11372.87,20,112.16
2012,64.36,834540.14,35163.54,12,424.71
2024,22.52,4532448.73,87285.74,2,301.36
2010,452.43,592529.72,37456.35,7,292.57
2011,147.19,3423305.66,92852.03,10,393.82
2024,305.83,1817613.19,40014.63,15,52.09
2016,34.23,3775659.33,88891.87,9,370.12
2019,199.94,1533124.55,99863.87,10,96.29
2018,452.37,2319609.9,77129.15,12,317.12
2016,289.02,340438.27,25595.84,13,396.73
2021,473.36,1782635.86,8835.13,19,249.69
2014,387.11,882000.82,41088.43,13,124.96
2012,62.64,1802423.72,51655.3,15,200.16
2018,485.08,324712.94,10674.9,1,370.15
2014,399.66,2534693.83,57713.64,17,244.93
2021,9.16,593087.2,80832.96,17,47.24
2021,73.8,3566543.42,80507.64,5,457.81
2019,87.42,2613743.87,85834.47,5,92.5
2015,431.4,1580948.18,68180.03,14,348.46
2019,449.32,2493806.58,65392.33,5,425.74
2018,21.9,560535.45,79356.97,5,193.82
2024,130.14,4225095.8,57743.02,13,90.31
2011,462.07,1479115.45,51895.44,3,281.68
2018,149.67,365000.95,70038.25,6,398.31
2011,27.32,2422337.78,50958.8,14,242.78
2024,141.84,3870528.22,95906.77,18,307.04
2016,390.0,138368.52,79988.61,18,365.78
2017,290.1,978047.44,71598.2,3,249.23
2024,27.48,4428310.04,55324.95,3,275.94
2022,314.25,1655820.38,3277.38,6,23.07
2010,234.33,535495.78,63504.8,1,441.5
2022,179.35,3112241.71,14131.4,3,289.03
2019,103.22,3341639.07,2136.68,11,187.91
2023,212.82,3648582.19,98414.96,15,220.11
2013,491.67,4353818.94,56578.09,19,90.66
2021,37.58,2409237.88,23836.8,13,308.15
2024,317.26,160691.41,23177.0,14,293.62
2012,96.71,3621038.88,10891.97,15,269.4
2019,477.62,2796546.4,38434.39,12,23.45
2019,2.76,1733736.2,42522.71,5,134.39
2011,415.57,1297459.4,79615.6,4,165.36
2013,425.78,2376137.28,40046.12,6,132.66
2010,177.23,1243608.0,43481.57,17,136.58
2013,348.73,2160654.3,86701.32,2,233.04
2020,316.91,1521750.57,60810.32,16,374.47
2016,432.04,986239.63,10736.01,14,344.41
2019,303.37,3463432.28,82052.4,1,163.6
2016,326.33,3978556.27,67968.75,13,391.35
2018,334.51,1620127.69,99126.31,16,298.52
2012,408.19,1112572.83,87568.97,9,283.65
2014,348.3,4946002.5,1465.71,13,91.41
2022,385.44,436611.87,9871.23,14,476.6
2011,250.94,3892548.66,58636.15,9,426.55
2016,195.42,171120.98,43906.88,10,299.62
2016,80.48,3016201.0,41554.24,3,228.49
2024,268.02,1902924.59,14200.93,6,436.35
2015,379.97,915123.93,12053.72,17,118.16
2018,178.11,3160824.19,63419.12,10,469.82
2010,21.83,2406491.41,84757.16,20,392.51
2017,364.19,1717442.89,5928.75,12,88.73
2010,264.99,4458819.2,74894.2,2,435.38
2022,227.72,658704.79,23257.29,16,339.26
2022,482.43,296980.98,84558.85,1,497.71
2011,474.73,3167410.61,72390.88,19,324.58
2014,322.9,1841951.62,15713.6,3,119.2
2021,447.0,2398299.54,73202.03,8,27.16
2010,471.22,3904192.87,81025.65,20,492.91
2021,470.15,4589062.31,88412.66,13,79.76
2012,479.58,3738772.89,38663.41,2,457.71
2023,201.58,317282.14,83510.53,13,393.34
2012,370.1,2312877.18,53561.86,9,243.23
2022,402.82,956991.41,6752.5,1,273.84
2013,99.8,1392929.52,53702.55,4,81.63
2017,260.51,3570804.11,2112.96,20,429.09
2018,270.76,4083032.88,20261.41,16,234.45
2022,40.5,4969551.96,37037.33,19,199.99
2011,393.84,4413107.58,85377.48,2,179.21
2022,384.24,2132325.47,33171.29,10,256.87
2018,102.73,3279685.41,60218.23,18,147.21
2022,3.31,1280163.78,34148.59,1,194.2
2013,459.25,148372.24,16110.58,5,433.86
